25 0.01 0.01
50 0.01 0.01
75 0.03 0.01
100 0.05 0.01
125 0.09 0.01
150 0.14 0.01
175 0.22 0.01
200 0.33 0.01
225 0.49 0.01
250 0.67 0.01
275 0.91 0.01
300 1.24 0.01
325 1.54 0.01
350 1.90 0.01
375 2.31 0.01
400 2.79 0.01
