0 0 1
0.0873162084595989 0.0872052569139452 0.99618793987012
0.170302325634321 0.169479861065473 0.985529198931319
0.251925100819263 0.249267607640829 0.968428208207614
0.333382528475475 0.327239055599095 0.944933052853281
0.415256739557313 0.403421463596383 0.915003420980163
0.497917141209384 0.477591644603601 0.878568424830019
0.581672470172899 0.549415257733216 0.83553278784253
0.666834501468676 0.618492580155473 0.78577014494372
0.753752167445272 0.684367636124248 0.729111779528836
0.842839453270518 0.746520549362962 0.665330656755867
0.934608996052403 0.804348472289563 0.594117374816161
1.02702326485054 0.855740515752118 0.517352905693587
1.11813718844916 0.899261276848072 0.437343444267304
1.20754522067248 0.934716942312903 0.35530136430571
1.2953943483881 0.962282885166127 0.27192190138652
1.38199000604995 0.982192724394731 0.187676982377437
1.46765823673567 0.994646834604953 0.102948505709546
1.55270604793668 0.999794619658468 0.0180856276739538
1.63741618757489 0.997737656444311 -0.0665707138548728
1.72205268208467 0.988536506193935 -0.150676479325701
1.80686907617923 0.97221631598968 -0.233878084850653
1.89211706809199 0.94877017244789 -0.315807367816425
1.97805528566281 0.918160143770962 -0.396076445165546
2.06495870513946 0.880316004790347 -0.47427164285546
2.15312960587124 0.835131392706191 -0.549945809723088
2.24291137438111 0.78245671950557 -0.622608158735733
2.33470717647917 0.722087496499394 -0.691710333043454
2.42900684553649 0.653745558250437 -0.756626534867352
2.5264279753311 0.577048434854703 -0.816623897750589
2.62414633487659 0.494621203426702 -0.869023462568095
2.72038269968289 0.40882818424472 -0.912526330803283
2.81484937915911 0.320928882401985 -0.947017859091435
2.90777615341955 0.231666552390532 -0.972708890796532
2.99953087179669 0.141565962443942 -0.989840980685336
3.0904916460576 0.0510677703429308 -0.998605269157157
3.18101355482446 -0.0394136613087 -0.999130314279766
3.27142767130258 -0.129464970478166 -0.991487816569414
3.36204989158022 -0.218661207961258 -0.975700231269307
3.45319225417238 -0.306557511256298 -0.951745987164054
3.54517501261384 -0.392681417895869 -0.919561465258736
3.63833976906371 -0.476524032634712 -0.879039573670282
3.73306490185745 -0.557528759524389 -0.830024529892407
3.82978531605816 -0.635076111861007 -0.772301820314011
3.92901978984599 -0.708462343244545 -0.705581196612045
4.03141157906573 -0.776868038693175 -0.629468539145096
4.13768459056883 -0.839250681308844 -0.543509244085294
4.24343317270555 -0.891926320507905 -0.451886117944328
4.34742910325574 -0.934012769321251 -0.356852997719547
4.44968305660325 -0.965555852122561 -0.259647329065732
4.55059884267127 -0.986797283643869 -0.161050765392556
4.65066491645355 -0.997945597665612 -0.0616643097339971
4.75036152153621 -0.999123639119772 0.0379691169368652
4.85014522791545 -0.990367195956768 0.137310909132703
4.95045877662699 -0.97163321498186 0.23580067171089
5.05174871016896 -0.942805512598687 0.332839432463198
5.15448627005878 -0.903694897386221 0.427774013450718
5.25919202858807 -0.8540325993002 0.5198782716839
5.36646725124291 -0.793455416458725 0.60832771615636
5.47703756030282 -0.721479179159727 0.692162915544747
5.59181897697265 -0.637453527060692 0.770233933860042
5.71202601987796 -0.540483444390538 0.841110961414553
5.83348106738392 -0.434591007179183 0.900390261297185
5.95402605561389 -0.323158793819818 0.946109326031501
6.07359593313376 -0.207992084107354 0.977894069378816
6.19285638499015 -0.0901653125388012 0.995686177534712
6.31270897639351 0.0295321502027944 0.999315513294114
6.43416735696384 0.150391138883295 0.988366385012399
6.55838687975849 0.271689490248124 0.962107424930936
6.68678431444659 0.392642669382915 0.919388437030745
6.82127647251375 0.512369348436771 0.858425261252251
6.96479852908844 0.629872298972956 0.776300244863549
7.06858347057703 0.706903660582473 0.706865454018859
