32 40 40.4193548387097 40.8387096774194 41.258064516129 41.6774193548387 42.0967741935484 42.5161290322581 42.9354838709677 43.3548387096774 43.7741935483871 44.1935483870968 44.6129032258064 45.0322580645161 45.4516129032258 45.8709677419355 46.2903225806452 46.7096774193548 47.1290322580645 47.5483870967742 47.9677419354839 48.3870967741936 48.8064516129032 49.2258064516129 49.6451612903226 50.0645161290323 50.4838709677419 50.9032258064516 51.3225806451613 51.741935483871 52.1612903225806 52.5806451612903 53
 65 -1637 -1642.84065657413 -1656.70131919036 -1673.09002718942 -1686.51481991205 -1686.98734517136 -1657.74106273707 -1612.51891510859 -1568.28035312678 -1541.38390789165 -1510.97499244739 -1467.71202712229 -1423.23520526333 -1389.1847202175 -1403.00302104664 -1513.94565472795 -1670.11678023564 -1814.55889362557 -1896.08301164783 -1968.85801080865 -2050.56752039207 -2126.4281494411 -2181.65650699875 -2224.26481152026 -2279.84280487396 -2337.2695444933 -2384.80121513208 -2395.65160618979 -2270.98294787016 -2069.37749655936 -1881.74619851633 -1799
 65.4193548387097 -1618.2658185358 -1606.27288600395 -1597.54251552563 -1588.93907942112 -1577.3269500107 -1526.85879358623 -1418.93758406394 -1289.40665587729 -1159.50469775121 -1053.97525612967 -959.801292326132 -836.096862110924 -700.935989718996 -572.392699385303 -535.143071331107 -617.651498714173 -747.659482809498 -863.569662553294 -925.365701438704 -1083.01881230845 -1326.41365478685 -1601.6712505928 -1854.91262144521 -2014.82734164119 -2139.21267759903 -2243.65680223809 -2336.32400885895 -2390.68374266382 -2291.99210305134 -2113.88747192926 -1943.28610542743 -1867.10425967574
 65.8387096774194 -1573.80708938941 -1534.76022956123 -1462.28325877445 -1379.21051523278 -1308.37633713994 -1199.61536701051 -902.093819755084 -514.382630247342 -144.865598949531 97.9098043110162 349.456735618901 704.477649546805 1080.58361147352 1395.38568677782 1534.98924522999 1535.84679163154 1475.8364730242 1417.36818608196 1384.40776770934 985.258266919836 284.456768493142 -489.868081580352 -1109.5876373103 -1468.06750438367 -1776.69599667046 -2040.32724856608 -2253.04908306178 -2380.27383615888 -2344.43621473498 -2221.46991547069 -2090.0183215657 -2028.72481621967
 66.258064516129 -1521.23953543016 -1453.78773004999 -1304.67563552224 -1130.8472611642 -989.246616293184 -823.139798555939 -303.613910417101 397.778315677807 1058.03565280428 1460.42029405626 1905.31334568745 2542.12785901338 3205.18683006006 3728.81325485345 3984.31893834259 4088.2424092583 4114.26565268189 4121.54397526611 4115.32967882425 3418.08290143425 2158.92338373641 790.182666238474 -235.807710551883 -804.903334957527 -1332.37048792025 -1794.87616385109 -2156.88222758708 -2371.16241278441 -2412.44025213119 -2353.20360333131 -2265.11159003858 -2219.82333590682
 66.6774193548387 -1478.17887952737 -1388.84043027423 -1178.47173235443 -930.792243755216 -729.521422463827 -515.314821334249 180.098003343389 1132.30133579471 2031.5977670362 2579.70523373187 3196.28279217921 4064.97011745125 4956.73689778643 5642.55282142314 5989.77101771256 6181.22854711518 6281.52262157996 6342.24702798498 6349.49231493386 5397.5647657928 3673.86582523144 1819.68230150588 476.30100287212 -246.2528685726 -946.313877180416 -1574.89882846696 -2069.72923228137 -2370.08999864982 -2480.12918445011 -2470.16731165873 -2411.73465395351 -2376.36148501225
 67.0967741935484 -1446.54536605015 -1337.32232065976 -1092.15660225865 -804.186033726438 -566.548437942764 -299.958985284485 509.35816848066 1605.57961226193 2649.81315885833 3311.91459861219 4017.37486481475 4981.60823654541 5958.55919634545 6702.1722267561 7060.97626085898 7271.88211671426 7397.42852892798 7475.03256727563 7473.41161269388 6416.0555781041 4519.59683448118 2495.43328096127 1054.96281668045 279.684962532549 -517.346727114046 -1262.00351978824 -1866.9121542393 -2239.3341630377 -2406.22301132406 -2452.33093692713 -2436.69895087117 -2418.36806418046
 67.5161290322581 -1376.15390554194 -1238.02062433361 -931.655383853 -572.911139361241 -277.640846119493 60.2791883180883 1089.61704569877 2481.97116833932 3806.79905311401 4641.25103225117 5389.62122004987 6329.58135381297 7250.51762130098 7941.8162102744 8247.28208092691 8365.98726739701 8387.06902826468 8373.79304030177 8326.07225918196 7351.58196958282 5634.11725910125 3814.75516231466 2534.57271380039 1763.53355463545 789.075590641943 -210.902702579361 -1044.60313627705 -1536.77137477587 -1857.40180524841 -2088.83646863095 -2229.12646207943 -2276.32288274983
 67.9354838709677 -1284.76502970696 -1117.36752925986 -735.317454066995 -286.888169659327 79.6469584321599 490.02624656832 1793.10860594618 3569.54926731626 5255.51937123403 6297.47838374767 7071.11074599362 7919.70706015019 8703.35239040883 9282.13180096093 9517.85001260067 9489.53739676827 9328.84890256696 9156.26395441845 9038.1650368862 8248.95527149481 6902.21713085266 5489.63431577587 4502.89052708051 3762.85414361564 2565.80722848515 1235.09463434323 109.954292116297 -533.361069251737 -1066.44943270383 -1549.66882061981 -1900.27762936682 -2035.53425531201
 68.3548387096774 -1199.25135107919 -1007.20155007109 -556.316687363695 -25.043788316417 408.1701217113 882.788331262144 2436.67125875506 4569.20323961005 6591.95012635449 7829.9921256969 8621.04552978864 9363.37001919656 9996.91577866929 10461.6329929554 10642.7625619696 10473.6628326075 10128.9872558985 9791.16872869283 9598.29110442306 9003.94392753625 8045.93961817945 7054.31791037156 6359.11853813142 5645.64212939416 4242.99297955248 2607.84507393267 1214.61545366025 427.994167063056 -308.844151052047 -1029.81932873697 -1577.70429062029 -1795.27196133061
