8	40.0	41.857142857142854	43.714285714285715	45.57142857142857	47.42857142857143	49.285714285714285	51.14285714285714	53.0	
65.0	-1637	-1467	-1151	-735	-282	193	545	884	
66.85714285714286	-1690	-607	716	1972	853	280	675	1031	
68.71428571428571	-1544	2812	8578	12485	12261	7209	715	1141	
70.57142857142857	-1383	6272	11238	18898	21065	11944	816	1038	
72.42857142857143	-1879	6972	10010	15833	17282	10677	2573	718	
74.28571428571429	-2187	543	7358	9257	9753	6929	602	71	
76.14285714285714	-2403	-2259	1276	1798	920	167	-838	-243	
78.0	-1799	-2417	-1665	-1872	-2065	-1366	-1143	484	
