0	0.97000436	-0.24308753	0.466203685	0.43236573	-0.97000436	0.24308753	0.466203685	0.43236573	0	0	-0.93240737	-0.86473146	
0.01	0.974606043715216	-0.238749018271611	0.454160286584674	0.435303180018393	-0.965281426172866	0.247395647317005	0.47841022239071	0.429222603696558	-0.00932461754235019	-0.00864662904539407	-0.932570508975384	-0.864525783714952	
0.136904009751696	1.02315810824569	-0.1817902072347	0.3152257257305	0.458595808663317	-0.89414565950674	0.298393415566367	0.646534021132025	0.366758443962285	-0.129012448738953	-0.116603208331667	-0.961759746862525	-0.825354252625601	
0.269905201805509	1.05677478588471	-0.120171620500301	0.193852964928657	0.466206021516384	-0.795451569188332	0.339467009864806	0.837980323213053	0.237875562064571	-0.261323216696377	-0.219295389364504	-1.03183328814171	-0.704081583580955	
0.402136010840904	1.07541627082179	-0.058418213613723	0.0902144109570485	0.467317223028847	-0.672947338769407	0.357860248973688	1.00678808558033	0.0263594190358825	-0.402468932052388	-0.299442035359964	-1.09700249653738	-0.49367664206473	
0.524789925405672	1.08101513188029	-0.00110692236894087	0.00168661475640305	0.467209952378849	-0.543108047255125	0.345810914861926	1.09625454947329	-0.228452596714278	-0.537907084625163	-0.344703992492985	-1.09794116422969	-0.238757355664572	
0.64744383997044	1.07583551960171	0.0562038497882895	-0.0867059225491425	0.467316228035062	-0.407673096508911	0.301760064130641	1.09843959793056	-0.484613030199504	-0.668162423092803	-0.357963913918931	-1.01173367538142	0.0172968021644418	
0.773935490894234	1.05876034711483	0.115285650590628	-0.185132505980064	0.466431057356637	-0.272169927411998	0.226602741129808	1.03795369424324	-0.6906682677951	-0.786590419702834	-0.341888391720436	-0.852821188263179	0.224237210438463	
0.912150152979239	1.02480413844317	0.17937461514104	-0.309990565149727	0.459133402615762	-0.134085727358285	0.120938995681212	0.963946243826496	-0.82220994928548	-0.890718411084886	-0.300313610822252	-0.653955678676768	0.363076546669718	
1.06631419537979	0.964324945298034	0.24825170306978	-0.480862980216892	0.428568699345834	0.0111793780889065	-0.0103744978619302	0.932628501029012	-0.86444716507589	-0.975504323386941	-0.23787720520785	-0.451765520812118	0.435878465730057	
1.20866365393498	0.882655571357568	0.304681741392291	-0.671240612522338	0.354130849745658	0.145842378230376	-0.130909426763884	0.969260154800659	-0.814425238635925	-1.02849794958794	-0.173772314628407	-0.29801954227832	0.460294388890267	
1.3410886168484	0.781120155689529	0.343293705565783	-0.861790164234886	0.215656203640736	0.278796067856277	-0.230993676112958	1.04164206126114	-0.682219791460636	-1.05991622354581	-0.112300029452825	-0.179851897026255	0.4665635878199	
1.47265554808592	0.656505250077123	0.358036572809592	-1.02325024279395	-0.00494587830286664	0.420263661103851	-0.307196897380318	1.10149452233571	-0.4623751920763	-1.07676891118097	-0.0508396754292742	-0.078244279541754	0.467321070379166	
