0	1	0	0.01953125	-0.5	-0.5
0.01953125	0.990234375	0.0194358825683594	0.0388717651367188	-0.5	-0.5
0.0390625	0.98046875	0.0386810302734375	0.0580215454101563	-0.5	-0.5
0.05859375	0.970703125	0.0577354431152344	0.0769805908203125	-0.5	-0.5
0.078125	0.9609375	0.07659912109375	0.0957489013671875	-0.5	-0.5
0.09765625	0.951171875	0.0952720642089844	0.114326477050781	-0.5	-0.5
0.1171875	0.94140625	0.113754272460938	0.132713317871094	-0.5	-0.5
0.13671875	0.931640625	0.132045745849609	0.150909423828125	-0.5	-0.5
0.15625	0.921875	0.150146484375	0.168914794921875	-0.5	-0.5
0.17578125	0.912109375	0.168056488037109	0.186729431152344	-0.5	-0.5
0.1953125	0.90234375	0.185775756835938	0.204353332519531	-0.5	-0.5
0.21484375	0.892578125	0.203304290771484	0.221786499023438	-0.5	-0.5
0.234375	0.8828125	0.22064208984375	0.239028930664063	-0.5	-0.5
0.25390625	0.873046875	0.237789154052734	0.256080627441406	-0.5	-0.5
0.2734375	0.86328125	0.254745483398438	0.272941589355469	-0.5	-0.5
0.29296875	0.853515625	0.271511077880859	0.28961181640625	-0.5	-0.5
0.3125	0.84375	0.2880859375	0.30609130859375	-0.5	-0.5
0.33203125	0.833984375	0.304470062255859	0.322380065917969	-0.5	-0.5
0.3515625	0.82421875	0.320663452148438	0.338478088378906	-0.5	-0.5
0.37109375	0.814453125	0.336666107177734	0.354385375976563	-0.5	-0.5
0.390625	0.8046875	0.35247802734375	0.370101928710938	-0.5	-0.5
0.41015625	0.794921875	0.368099212646484	0.385627746582031	-0.5	-0.5
0.4296875	0.78515625	0.383529663085938	0.400962829589844	-0.5	-0.5
0.44921875	0.775390625	0.398769378662109	0.416107177734375	-0.5	-0.5
0.46875	0.765625	0.413818359375	0.431060791015625	-0.5	-0.5
0.48828125	0.755859375	0.428676605224609	0.445823669433594	-0.5	-0.5
0.5078125	0.74609375	0.443344116210938	0.460395812988281	-0.5	-0.5
0.52734375	0.736328125	0.457820892333984	0.474777221679688	-0.5	-0.5
0.546875	0.7265625	0.47210693359375	0.488967895507813	-0.5	-0.5
0.56640625	0.716796875	0.486202239990234	0.502967834472656	-0.5	-0.5
0.5859375	0.70703125	0.500106811523438	0.516777038574219	-0.5	-0.5
0.60546875	0.697265625	0.513820648193359	0.5303955078125	-0.5	-0.5
0.625	0.6875	0.52734375	0.5438232421875	-0.5	-0.5
0.64453125	0.677734375	0.540676116943359	0.557060241699219	-0.5	-0.5
0.6640625	0.66796875	0.553817749023438	0.570106506347656	-0.5	-0.5
0.68359375	0.658203125	0.566768646240234	0.582962036132813	-0.5	-0.5
0.703125	0.6484375	0.57952880859375	0.595626831054688	-0.5	-0.5
0.72265625	0.638671875	0.592098236083984	0.608100891113281	-0.5	-0.5
0.7421875	0.62890625	0.604476928710938	0.620384216308594	-0.5	-0.5
0.76171875	0.619140625	0.616664886474609	0.632476806640625	-0.5	-0.5
0.78125	0.609375	0.628662109375	0.644378662109375	-0.5	-0.5
0.80078125	0.599609375	0.640468597412109	0.656089782714844	-0.5	-0.5
0.8203125	0.58984375	0.652084350585938	0.667610168457031	-0.5	-0.5
0.83984375	0.580078125	0.663509368896484	0.678939819335938	-0.5	-0.5
0.859375	0.5703125	0.67474365234375	0.690078735351563	-0.5	-0.5
0.87890625	0.560546875	0.685787200927734	0.701026916503906	-0.5	-0.5
0.8984375	0.55078125	0.696640014648438	0.711784362792969	-0.5	-0.5
0.91796875	0.541015625	0.707302093505859	0.72235107421875	-0.5	-0.5
0.9375	0.53125	0.7177734375	0.73272705078125	-0.5	-0.5
0.95703125	0.521484375	0.728054046630859	0.742912292480469	-0.5	-0.5
