-1 0.35322690848236
-0.96875 0.354054051702848
-0.9375 0.343718174547503
-0.90625 0.321262932136354
-0.875 0.286084080246648
-0.84375 0.237990547193032
-0.8125 0.177253392082972
-0.78125 0.104639216288928
-0.75 0.0214250608884753
-0.71875 -0.0706075141495816
-0.6875 -0.169200633584408
-0.65625 -0.271671074042464
-0.625 -0.374983390813111
-0.59375 -0.475843467643852
-0.5625 -0.57080963094479
-0.53125 -0.656417421200816
-0.5 -0.729313201374526
-0.46875 -0.786391062950272
-0.4375 -0.824927015551008
-0.40625 -0.842704255035354
-0.375 -0.838123422711465
-0.34375 -0.810292203399447
-0.3125 -0.759089353406638
-0.28125 -0.685199273943482
-0.25 -0.590114506900605
-0.21875 -0.476104968922543
-0.1875 -0.346154284944304
-0.15625 -0.203865154161675
-0.125 -0.0533371964011797
-0.09375 0.10097789723406
-0.0625 0.254437925006856
-0.03125 0.402381582456476
0 0.54030230586814
0.03125 0.664016956803202
0.0625 0.769821948236841
0.09375 0.854629977662006
0.125 0.916081438379049
0.15625 0.952625779354034
0.1875 0.963569512515131
0.21875 0.949089147735891
0.25 0.910208985677219
0.28125 0.848745329840212
0.3125 0.767220206508685
0.34375 0.668749026711872
0.375 0.556907721389475
0.40625 0.435585678190569
0.4375 0.308831272136531
0.46875 0.18069689832272
0.5 0.0550901880510869
0.53125 -0.0643624559722639
0.5625 -0.174434694100419
0.59375 -0.272397191497562
0.625 -0.35608961415641
0.65625 -0.423965925934198
0.6875 -0.47511255190344
0.71875 -0.50924024151493
0.75 -0.526651620202716
0.78125 -0.528187407031008
0.8125 -0.515155057829621
0.84375 -0.489244140785918
0.875 -0.452433051922723
0.90625 -0.406891732823087
0.9375 -0.354884877115109
0.96875 -0.298679731812937


-1	0.380244633330886	-1.70922590677769
-0.99	0.377503376637761	-1.70331608814896
-0.98	0.373788170422137	-1.69704468394064
-0.97	0.369084527781534	-1.69041401659312
-0.96	0.363379139551947	-1.68342657379061
-0.95	0.35665996771644	-1.67608500477931
-0.94	0.348916345379682	-1.66839211652489
-0.93	0.340139083257091	-1.66035086971539
-0.92	0.330320582545086	-1.65196437461572
-0.91	0.319454953950993	-1.64323588678002
-0.9	0.307538142567805	-1.63416880262884
-0.89	0.294568058180968	-1.62476665489771
-0.88	0.280544710492268	-1.61503310796431
-0.87	0.265470348640567	-1.60497195306151
-0.86	0.249349604291524	-1.59458710338354
-0.85	0.232189637459434	-1.58388258909304
-0.84	0.214000284115129	-1.57286255223662
-0.83	0.194794204525658	-1.56153124157679
-0.82	0.174587031165391	-1.54989300734827
-0.81	0.153397514935745	-1.53795229594677
-0.8	0.131247668333153	-1.5257136445584
-0.79	0.108162904113704	-1.51318167573795
-0.78	0.0841721679195642	-1.50036109194447
-0.77	0.0593080632582028	-1.4872566700424
-0.76	0.0336069671622388	-1.4738732557768
-0.75	0.00710913480668729	-1.46021575823105
-0.74	-0.0201412086769455	-1.44628914427546
-0.73	-0.0480957909726172	-1.43209843301534
-0.72	-0.0767022317267014	-1.41764869024688
-0.71	-0.105903999847508	-1.4029450229293
-0.7	-0.135640390705067	-1.38799257368153
-0.69	-0.165846524929631	-1.37279651531192
-0.68	-0.196453370438005	-1.35736204538895
-0.67	-0.227387789226862	-1.34169438086131
-0.66	-0.258572610361221	-1.3257987527352
-0.65	-0.289926730454328	-1.30968040081694
-0.64	-0.32136524278218	-1.29334456852854
-0.63	-0.352799596002481	-1.27679649780398
-0.62	-0.384137783254395	-1.26004142407369
-0.61	-0.415284562203093	-1.24308457134448
-0.6	-0.446141706362826	-1.22593114738224
-0.59	-0.476608287785727	-1.20858633900422
-0.58	-0.506580990942307	-1.19105530748778
-0.57	-0.535954457345715	-1.17334318410207
-0.56	-0.564621660187571	-1.15545506576911
-0.55	-0.592474307960909	-1.13739601086017
-0.54	-0.619403275748248	-1.11917103513356
-0.53	-0.645299062552905	-1.10078510781927
-0.52	-0.670052272752421	-1.08224314785581
-0.51	-0.693554119457546	-1.06355002028445
-0.5	-0.715696947271962	-1.0447105328056
-0.49	-0.736374771670107	-1.02572943250176
-0.48	-0.755483831946531	-1.00661140273145
-0.47	-0.772923154443503	-0.987361060197943
-0.46	-0.788595122537441	-0.967982952196371
-0.45	-0.802406049662298	-0.948481554042684
-0.44	-0.814266751472538	-0.928861266687315
