0	1.2476894804708	1.26192077269088	1.23345818825073
0.1	1.24768948482589	1.26192077704673	1.23345819260505
0.2	1.24768951531151	1.26192080753767	1.23345822308535
0.3	1.24768959805818	1.26192089029878	1.23345830581757
0.4	1.24768975919643	1.26192105146516	1.2334584669277
0.5	1.24769002485679	1.2619213171719	1.23345873254169
0.6	1.24769042116979	1.26192171355408	1.23345912878551
0.7	1.24769097426596	1.26192226674679	1.23345968178513
0.8	1.24769171027582	1.26192300288512	1.23346041766651
0.9	1.24769265532989	1.26192394810417	1.23346136255562
1	1.24769383555872	1.26192512853901	1.23346254257842
1.1	1.24769527709282	1.26192657032474	1.23346398386089
1.2	1.24769700606272	1.26192829959645	1.23346571252899
1.3	1.24769904859895	1.26193034248922	1.23346775470868
1.4	1.24770143083204	1.26193272513815	1.23347013652593
1.5	1.24770417889251	1.26193547367832	1.23347288410671
1.6	1.2477073189109	1.26193861424482	1.23347602357698
1.7	1.24771087701772	1.26194217297274	1.23347958106271
1.8	1.24771487934351	1.26194617599717	1.23348358268986
1.9	1.2477193520188	1.26195064945319	1.2334880545844
2	1.24772432117411	1.26195561947591	1.23349302287231
2.1	1.24772981293997	1.2619611122004	1.23349851367954
2.2	1.2477358534469	1.26196715376175	1.23350455313205
2.3	1.24774246882544	1.26197377029506	1.23351116735582
2.4	1.24774968520611	1.2619809879354	1.23351838247682
2.5	1.24775752871944	1.26198883281788	1.233526224621
2.6	1.24776602549596	1.26199733107758	1.23353471991434
2.7	1.24777520166619	1.26200650884959	1.2335438944828
2.8	1.24778508336067	1.26201639226899	1.23355377445235
2.9	1.24779569670991	1.26202700747088	1.23356438594895
3	1.24780706784445	1.26203838059034	1.23357575509857
3.1	1.24781922289482	1.26205053776246	1.23358790802717
3.2	1.24783218799153	1.26206350512234	1.23360087086073
3.3	1.24784598926513	1.26207730880506	1.2336146697252
3.4	1.24786065284613	1.2620919749457	1.23362933074656
3.5	1.24787620486507	1.26210752967937	1.23364488005077
3.6	1.24789267145247	1.26212399914114	1.23366134376379
3.7	1.24791007873886	1.26214140946611	1.2336787480116
3.8	1.24792845285476	1.26215978678936	1.23369711892016
3.9	1.24794781993071	1.26217915724599	1.23371648261543
4	1.24796820609723	1.26219954697107	1.23373686522338
4.1	1.24798963748485	1.26222098209971	1.23375829286998
4.2	1.24801214022409	1.26224348876699	1.2337807916812
4.3	1.24803574044549	1.26226709310799	1.23380438778299
4.4	1.24806046427957	1.26229182125782	1.23382910730133
4.5	1.24808633785686	1.26231769935154	1.23385497636218
4.6	1.24811338730789	1.26234475352427	1.23388202109152
4.7	1.24814163876318	1.26237300991107	1.23391026761529
4.8	1.24817111835326	1.26240249464705	1.23393974205948
4.9	1.24820185220867	1.26243323386729	1.23397047055004
5	1.24823386645991	1.26246525370688	1.23400247921295
5.1	1.24826718723753	1.26249858030091	1.23403579417416
5.2	1.24830184067206	1.26253323978446	1.23407044155965
5.3	1.24833785289401	1.26256925829263	1.23410644749539
5.4	1.24837525003392	1.26260666196051	1.23414383810733
5.5	1.24841405822231	1.26264547692317	1.23418263952144
5.6	1.24845430358971	1.26268572931572	1.2342228778637
5.7	1.24849601226665	1.26272744527325	1.23426457926006
5.8	1.24853921038366	1.26277065093083	1.23430776983649
5.9	1.24858392407126	1.26281537242356	1.23435247571896
5.99999999999999	1.24863017945998	1.26286163588652	1.23439872303344
6.09999999999999	1.24867800268035	1.26290946745482	1.23444653790589
6.19999999999999	1.2487274198629	1.26295889326352	1.23449594646228
6.29999999999999	1.24877845713815	1.26300993944774	1.23454697482857
6.39999999999999	1.24883114063663	1.26306263214254	1.23459964913073
6.49999999999999	1.24888549648887	1.26311699748303	1.23465399549472
6.59999999999999	1.2489415508254	1.26317306160428	1.23471004004652
6.69999999999999	1.24899932977674	1.26323085064139	1.23476780891209
6.79999999999999	1.24905885947342	1.26329039072946	1.23482732821739
6.89999999999999	1.24912016604597	1.26335170800355	1.23488862408839
6.99999999999999	1.24918327562492	1.26341482859877	1.23495172265106
7.09999999999999	1.24924821434079	1.26347977865021	1.23501665003136
7.19999999999999	1.24931500832411	1.26354658429295	1.23508343235526
7.29999999999999	1.2493836837054	1.26361527166208	1.23515209574873
7.39999999999999	1.24945426661521	1.26368586689269	1.23522266633772
7.49999999999999	1.24952678318404	1.26375839611987	1.23529517024822
7.59999999999999	1.24960125954244	1.2638328854787	1.23536963360618
7.69999999999999	1.24967772182093	1.26390936110429	1.23544608253757
7.79999999999999	1.24975619615003	1.2639878491317	1.23552454316835
7.89999999999999	1.24983670866027	1.26406837569605	1.2356050416245
7.99999999999999	1.24991928548219	1.2641509669324	1.23568760403198
8.09999999999999	1.2500039527463	1.26423564897586	1.23577225651675
8.19999999999999	1.25009073658314	1.2643224479615	1.23585902520479
8.29999999999999	1.25017966312324	1.26441139002443	1.23594793622205
8.39999999999999	1.25027075849711	1.26450250129972	1.2360390156945
8.49999999999999	1.25036404883529	1.26459580792247	1.23613228974811
8.59999999999999	1.25045956026831	1.26469133602776	1.23622778450885
8.69999999999999	1.25055731892669	1.26478911175069	1.23632552610269
8.79999999999998	1.25065735094096	1.26488916122634	1.23642554065558
8.89999999999998	1.25075968244165	1.26499151058981	1.23652785429349
8.99999999999998	1.25086433955928	1.26509618597617	1.23663249314239
9.09999999999998	1.25097134842439	1.26520321352052	1.23673948332826
9.19999999999998	1.2510807351675	1.26531261935795	1.23684885097704
9.29999999999998	1.25119252591913	1.26542442962355	1.23696062221471
9.39999999999998	1.25130674680982	1.2655386704524	1.23707482316724
9.49999999999998	1.2514234239701	1.2656553679796	1.23719147996059
9.59999999999998	1.25154258353048	1.26577454834023	1.23731061872073
9.69999999999998	1.2516642516215	1.26589623766938	1.23743226557363
9.79999999999998	1.25178845437369	1.26602046210214	1.23755644664524
9.89999999999998	1.25191521791757	1.2661472477736	1.23768318806154
9.99999999999998	1.25204456838367	1.26627662081885	1.23781251594849
10.1	1.25217653190252	1.26640860737297	1.23794445643206
10.2	1.25231113460464	1.26654323357106	1.23807903563821
10.3	1.25244840262056	1.26668052554821	1.23821627969292
10.4	1.25258836208082	1.2668205094395	1.23835621472214
10.5	1.25273103911593	1.26696321138002	1.23849886685185
10.6	1.25287645985643	1.26710865750486	1.238644262208
10.7	1.25302465043284	1.26725687394911	1.23879242691658
10.8	1.25317563697569	1.26740788684786	1.23894338710353
10.9	1.25332944561551	1.26756172233619	1.23909716889483
11	1.25348610248283	1.2677184065492	1.23925379841645
11.1	1.25364563370816	1.26787796562198	1.23941330179434
11.2	1.25380806542205	1.26804042568961	1.23957570515449
